1,1,1,1,1
0.47931,0.41773,0.41605,0.23594,0.2703
0.48085,0.45851,0.41731,0.26863,0.30088
0.40681,0.49098,0.40257,0.29228,0.3634
0.35765,0.49644,0.3952,0.34903,0.32475
0.28218,0.46923,0.39898,0.39794,0.30625
0.23356,0.47269,0.40783,0.4117,0.25948
0.2359,0.48769,0.44109,0.4199,0.24978
0.27364,0.43707,0.48095,0.40806,0.28168
0.26074,0.37656,0.49945,0.39685,0.32542
0.30183,0.31956,0.48037,0.39668,0.383
0.27454,0.24169,0.46604,0.40304,0.40735
0.17461,0.22584,0.4821,0.4245,0.41823
0.10918,0.27039,0.46997,0.46698,0.4144
0.034322,0.25554,0.39546,0.49477,0.40033
0.03417,0.29238,0.34755,0.49205,0.39517
0.049058,0.29474,0.26471,0.46606,0.40014
0.067261,0.21226,0.23099,0.4762,0.41207
0.085519,0.13631,0.2483,0.48676,0.4498
0.10403,0.058558,0.26652,0.42068,0.48646
0.1218,0.029835,0.26982,0.36711,0.49891
0.12392,0.042219,0.30124,0.30167,0.47453
0.087856,0.05998,0.25623,0.23614,0.46877
0.023218,0.078191,0.16124,0.22783,0.4849
-0.038311,0.096581,0.093406,0.27551,0.45474
-0.092177,0.11578,0.028798,0.25598,0.38601
-0.1349,0.12437,0.036558,0.29888,0.33486
-0.16884,0.1099,0.052698,0.28738,0.25121
-0.20323,0.049073,0.070902,0.19162,0.22841
-0.21618,-0.014899,0.089198,0.12348,0.2598
-0.18859,-0.070764,0.10786,0.044242,0.25941
-0.17676,-0.12032,0.12352,0.032003,0.28234
-0.17413,-0.15504,0.12178,0.045491,0.29799
-0.16938,-0.18954,0.074928,0.06362,0.23517
-0.17327,-0.21794,0.01029,0.081849,0.14877
-0.19739,-0.20027,-0.049351,0.10027,0.076167
-0.2202,-0.17771,-0.1026,0.11922,0.027668
-0.21253,-0.17603,-0.14133,0.12414,0.039241
-0.19277,-0.17128,-0.17574,0.10015,0.056339
-0.15316,-0.16865,-0.20962,0.036145,0.074542
-0.099877,-0.18718,-0.21194,-0.026827,0.092888
-0.040459,-0.21271,-0.18321,-0.08147,0.11178
-0.077326,-0.21872,-0.17729,-0.12799,0.12438
-0.084021,-0.20329,-0.17318,-0.16194,0.11711
-0.058165,-0.16966,-0.16863,-0.19644,0.062001
-0.022204,-0.1244,-0.1772,-0.21828,-0.0025263
-0.030818,-0.059082,-0.2025,-0.19443,-0.060057
-0.041817,-0.055391,-0.22129,-0.17675,-0.11189
-0.011244,-0.086157,-0.20972,-0.17508,-0.14814
0.046235,-0.075118,-0.18588,-0.17033,-0.18264
0.067191,-0.028504,-0.14464,-0.17036,-0.21505
0.032094,-0.027086,-0.086278,-0.19229,-0.20611
0.013003,-0.036936,-0.039721,-0.21736,-0.17966
0.037132,-0.031972,-0.083479,-0.21551,-0.17698
0.040531,0.023243,-0.082953,-0.19857,-0.17223
-0.017725,0.069512,-0.046269,-0.16141,-0.16815
-0.0091933,0.046712,-0.023354,-0.11267,-0.18207
0.012671,0.014651,-0.032684,-0.046913,-0.2076
0.030205,0.025635,-0.041381,-0.067963,-0.2208
0.047635,0.052689,0.00025155,-0.085089,-0.20691
0.058623,-0.0050168,0.057031,-0.067781,-0.17791
0.039784,-0.014504,0.061088,-0.023921,-0.13505
-0.0063987,0.0040388,0.02536,-0.028952,-0.07268
-0.058574,0.023486,0.015522,-0.039581,-0.044698
-0.069565,0.040375,0.042881,-0.02274,-0.086423
-0.077155,0.058102,0.025759,0.034739,-0.080175
-0.13207,0.048306,-0.016849,0.070232,-0.035954
-0.217,0.023254,-0.0053513,0.039403,-0.02522
-0.2613,-0.050121,0.016545,0.012521,-0.034637
-0.25163,-0.065169,0.033565,0.031384,-0.038185
-0.23731,-0.074748,0.051445,0.049989,0.011747
-0.22299,-0.1006,0.056417,-0.014263,0.065032
-0.20867,-0.18303,0.035523,-0.012244,0.05402
-0.19435,-0.25363,-0.022634,0.0085018,0.019392
-0.19696,-0.25736,-0.060772,0.026845,0.019886
-0.24381,-0.24304,-0.07167,0.043945,0.04863
-0.24465,-0.22872,-0.081638,0.059184,0.010014
-0.2885,-0.2144,-0.14906,0.044045,-0.015974
-0.34118,-0.20007,-0.23194,0.010249,-0.00071838
-0.3605,-0.18817,-0.26123,-0.056375,0.020126
-0.3327,-0.22982,-0.24877,-0.067367,0.036925
-0.27922,-0.24598,-0.23445,-0.075723,0.055375
-0.24146,-0.25772,-0.22013,-0.11509,0.052567
-0.31448,-0.32941,-0.2058,-0.20001,0.031262
-0.32968,-0.35741,-0.19148,-0.25945,-0.038457
-0.32619,-0.34725,-0.20619,-0.2545,-0.06297
-0.2541,-0.30997,-0.24662,-0.24018,-0.073397
-0.22897,-0.23358,-0.24398,-0.22585,-0.089454
-0.21785,-0.28687,-0.30585,-0.21153,-0.16604
-0.22856,-0.33152,-0.34706,-0.19721,-0.24415
-0.24433,-0.32755,-0.3583,-0.19095,-0.25992
-0.26061,-0.28865,-0.32512,-0.2382,-0.2459
-0.25154,-0.23459,-0.25947,-0.24532,-0.23158
-0.24578,-0.22055,-0.2566,-0.27245,-0.21726
-0.2757,-0.22252,-0.32339,-0.3353,-0.20294
-0.30717,-0.2379,-0.3289,-0.36,-0.18862
-0.33908,-0.25439,-0.31965,-0.34028,-0.21864
-0.37633,-0.25924,-0.24205,-0.29979,-0.24665
-0.41512,-0.2425,-0.22617,-0.23006,-0.24784
-0.42111,-0.26311,-0.21824,-0.30201,-0.31999
-0.40404,-0.29458,-0.23163,-0.33085,-0.35294
-0.43149,-0.32605,-0.24756,-0.32687,-0.35342
-0.45046,-0.36081,-0.26173,-0.27159,-0.31754
-0.37501,-0.3996,-0.2475,-0.23178,-0.24425
-0.35239,-0.42584,-0.25052,-0.21862,-0.27173
-0.34134,-0.41018,-0.28199,-0.22554,-0.32904
-0.3027,-0.40795,-0.31346,-0.2411,-0.32822
-0.30784,-0.45556,-0.34603,-0.25803,-0.30529
-0.30911,-0.41236,-0.38409,-0.25559,-0.23739
-0.21657,-0.35235,-0.42108,-0.24311,-0.22336
-0.14217,-0.3498,-0.41722,-0.2694,-0.2198
-0.13795,-0.31899,-0.40107,-0.30087,-0.23474
-0.15317,-0.2881,-0.44383,-0.33242,-0.2509
-0.17036,-0.33214,-0.44319,-0.36857,-0.26129
-0.18756,-0.25543,-0.36137,-0.40736,-0.24396
-0.19914,-0.16049,-0.35212,-0.42464,-0.25682
-0.20544,-0.1376,-0.33493,-0.40702,-0.28829
-0.20647,-0.14596,-0.29456,-0.41909,-0.31975
-0.20134,-0.16321,-0.32116,-0.45366,-0.35327
-0.23558,-0.18156,-0.29121,-0.39336,-0.39184
-0.30676,-0.19463,-0.19529,-0.3524,-0.42466
-0.31022,-0.20395,-0.13988,-0.34636,-0.41358
-0.29274,-0.20633,-0.13969,-0.31085,-0.40194
-0.30598,-0.20289,-0.15654,-0.29469,-0.45228
-0.31877,-0.21674,-0.17429,-0.32487,-0.43049
-0.35239,-0.27803,-0.18992,-0.23662,-0.35382
-0.3759,-0.31673,-0.20102,-0.14904,-0.35161
-0.37869,-0.29807,-0.2059,-0.13725,-0.32714
-0.38499,-0.29796,-0.20588,-0.14964,-0.28805
-0.4109,-0.31283,-0.20402,-0.16662,-0.3309
-0.44797,-0.33779,-0.24703,-0.18482,-0.27332
-0.48505,-0.37069,-0.31531,-0.19698,-0.17622
-0.52212,-0.37706,-0.30654,-0.20482,-0.13874
-0.55737,-0.38226,-0.29266,-0.20647,-0.14238
-0.55066,-0.397,-0.30904,-0.20111,-0.15988
-0.5278,-0.43314,-0.32367,-0.22616,-0.17802
-0.52372,-0.47022,-0.3597,-0.29366,-0.19227
-0.51982,-0.50729,-0.37634,-0.31352,-0.20264
-0.51203,-0.54436,-0.37984,-0.29464,-0.20618
-0.51176,-0.55955,-0.38775,-0.30197,-0.20468
-0.52981,-0.53643,-0.41831,-0.31547,-0.20915
-0.54158,-0.52305,-0.45539,-0.34509,-0.26118
-0.56046,-0.52201,-0.49246,-0.37402,-0.31864
-0.5911,-0.5162,-0.52953,-0.37776,-0.30249
-0.64131,-0.50799,-0.56053,-0.38347,-0.2944
-0.63863,-0.52259,-0.54592,-0.40348,-0.31084
-0.63442,-0.53833,-0.52506,-0.44056,-0.33049
-0.64106,-0.55068,-0.52357,-0.47763,-0.36591
-0.64338,-0.57554,-0.51872,-0.5147,-0.37659
-0.56914,-0.62567,-0.50963,-0.55178,-0.38105
-0.53196,-0.64269,-0.51537,-0.55541,-0.39175
