1,1,1
4.9506,4.6224,4.8579
5.1677,4.6215,4.8324
5.1547,4.6619,4.8026
5.1989,4.6846,4.7541
5.1686,4.7794,4.6701
5.0399,5.0362,4.6111
4.8807,5.1737,4.6349
4.8775,5.1694,4.6724
4.8373,5.2012,4.6892
4.7795,5.1359,4.865
4.9101,4.9869,5.1219
5.1924,4.8566,5.1561
5.4523,4.8759,5.1841
5.4722,4.818,5.1911
5.4195,4.7901,5.093
5.3809,4.9983,4.9338
5.448,5.2895,4.8614
5.5807,5.4867,4.8566
5.6557,5.4546,4.7987
5.6209,5.4019,4.8307
5.627,5.3914,5.0954
5.6106,5.4873,5.3866
5.3568,5.6275,5.4829
4.7186,5.6373,5.4371
4.2916,5.6229,5.3844
4.2884,5.6291,5.416
4.2944,5.5901,5.534
4.2891,5.1441,5.6525
4.2448,4.5059,5.6256
4.1733,4.2901,5.625
4.0919,4.2895,5.6236
4.0562,4.2968,5.5055
4.0531,4.2789,4.9314
4.124,4.221,4.3636
4.5001,4.1494,4.2886
4.9176,4.0691,4.2919
5.1059,4.0552,4.2951
5.1396,4.0576,4.2641
5.1513,4.2219,4.1971
5.0441,4.6393,4.1223
4.876,5.0195,4.0572
4.7244,5.1212,4.0542
4.7336,5.1489,4.0674
4.656,5.1284,4.361
4.5552,4.9924,4.7784
4.6063,4.8178,5.0843
4.1952,4.7121,5.1304
4.1144,4.726,5.1581
0.4104,4.6118,5.0895
2.3663,4.5745,4.9342
2.5633,4.5163,4.7596
0.25843,4.0346,4.7229
5.6835,4.7556,4.7002
5.1391,1.1599,4.5676
5.1369,2.9695,4.6257
5.0921,1.5539,4.3557
5.0653,6.2556,3.874
4.7624,5.3974,5.7978
4.3036,5.1525,1.7631
2.5934,5.1219,3.0352
0.41098,5.0771,0.78561
4.8187,5.0163,5.9695
4.1241,4.6095,5.216
3.9924,3.9421,5.1518
3.847,1.8148,5.107
2.8187,6.069,5.0682
1.5282,4.3904,4.9154
3.2452,4.0848,4.4565
1.7545,3.944,3.372
0.0056028,3.7986,1.0873
5.2126,1.8873,5.4439
6.034,2.1006,4.1588
2.3356,3.2829,4.0409
3.9046,0.94731,3.8955
4.489,5.9301,3.4558
4.4567,4.8539,1.4572
4.3623,0.95098,2.6729
4.3912,2.8586,2.786
5.7517,4.2635,0.36433
0.3319,4.499,5.5713
4.2744,4.4252,5.1277
4.5286,4.3188,1.8126
4.7634,4.7145,3.3816
4.8354,6.2704,4.4583
4.6967,5.7487,4.4882
4.666,4.3592,4.3938
4.8431,4.6133,4.2633
4.895,4.8094,5.2331
4.8957,4.8074,0.50579
4.9058,4.6414,4.7376
4.9717,4.7459,4.4439
4.8957,4.8604,4.6981
5.4762,4.9122,4.8361
0.2438,4.8804,4.7521
0.39978,4.9278,4.6312
0.35827,4.9937,4.805
0.37086,4.9324,4.8777
0.93162,5.8265,4.9125
2.3852,0.43852,4.8838
2.5984,0.36032,4.9498
0.59,0.35725,4.9684
0.39787,0.40114,5.1259
0.45058,1.4162,6.1767
0.57213,2.8698,0.4777
1.0215,1.8424,0.35929
1.3292,0.35298,0.35623
0.82577,0.42031,0.59328
5.5495,0.44377,1.9007
6.0171,0.7219,2.9408
1.9492,1.1712,1.0865
3.0113,1.3374,0.37542
2.8008,0.30595,0.44275
0.98815,5.0297,0.47942
1.0618,0.85674,0.87168
0.94212,2.3032,1.2738
0.56112,3.3653,1.1696
0.2428,1.8822,6.0693
0.05302,1.0127,5.1855
0.09666,1.0864,1.5952
0.09299,0.79423,2.6573
6.2443,0.45502,3.2952
5.5852,0.1367,1.278
4.6947,0.075452,1.0373
1.8039,0.095437,1.0465
1.2825,0.070392,0.66723
1.3105,6.1017,0.34891
1.3591,5.2884,0.073435
1.0446,3.9781,0.089999
0.73018,1.2845,0.094213
0.46187,1.2814,0.02642
0.27712,1.3716,5.8821
0.13774,1.2543,4.9916
0.10423,0.93981,2.8417
0.0088953,0.63305,1.2835
6.1902,0.3902,1.2804
0.028518,0.22562,1.3982
0.039502,0.11649,1.1495
0.011411,0.085272,0.835
0.21157,6.2475,0.54361
0.46648,6.2094,0.32862
0.68325,0.055919,0.17412
0.61041,0.019423,0.11036
0.49618,0.055624,0.053495
0.38196,0.29439,6.2029
0.26712,0.55253,6.2606
0.15196,0.68655,0.059581
0.067186,0.57233,6.2825
0.19507,0.45811,0.13198
0.26745,0.34379,0.38044
0.16808,0.22873,0.63858
