1,1,1,1,1
5.7467,5.178,1.5302,6.1031,5.8776
5.6494,4.4276,1.0417,0.31173,4.736
5.5138,4.7214,0.55324,0.80006,4.5766
5.5218,5.0003,0.29832,1.2269,4.6911
5.6343,5.2475,0.48856,1.3925,5.0728
5.775,5.4937,0.66781,1.5261,5.4876
5.998,5.7152,6.1243,1.6197,5.9391
5.8851,5.6946,4.3297,1.2046,0.14777
5.5984,5.559,4.6235,0.71607,0.63963
5.5559,5.4952,4.9123,0.30544,1.1103
5.6418,5.5913,5.1654,0.4288,1.3495
5.731,5.7202,5.4116,0.60806,1.4784
5.7477,5.9197,5.6455,0.45199,1.6358
5.8423,5.9806,5.7398,4.5799,1.3674
6.0486,5.6939,5.6042,4.5256,0.8789
6.1647,5.5293,5.4925,4.8193,0.39041
6.0976,5.6121,5.5538,5.083,0.36539
6.0114,5.7013,5.6773,5.3296,0.54831
5.9252,5.7663,5.8414,5.5716,0.72756
5.8476,5.7736,6.0183,5.7467,5.178
5.7517,5.9798,5.7895,5.6494,4.4276
5.6562,6.1561,5.5435,5.5138,4.7214
5.5403,6.1218,5.5835,5.5218,5.0003
5.2615,6.041,5.6716,5.6343,5.2475
4.9818,5.9521,5.7608,5.775,5.4937
4.7239,5.8761,5.742,5.998,5.7152
4.305,5.7837,5.9111,5.8851,5.6946
3.8631,5.6877,6.1174,5.5984,5.559
3.4212,5.5944,6.1432,5.5559,5.4952
2.9793,5.3622,6.0707,5.6418,5.5913
2.5374,5.0676,5.9818,5.731,5.7202
2.0955,4.8252,5.901,5.7477,5.9197
1.4911,4.4523,5.8156,5.8423,5.9806
6.0324,4.0104,5.7197,6.0486,5.6939
5.4839,3.5685,5.6251,6.1647,5.5293
5.6134,3.1266,5.4629,6.0976,5.6121
5.7429,2.6847,5.1608,6.0114,5.7013
5.8724,2.2428,4.9035,5.9252,5.7663
6.0019,1.8009,4.5996,5.8476,5.7736
6.1315,0.38397,4.1577,5.7517,5.9798
6.1974,5.4407,3.7158,5.6562,6.1561
5.8436,5.5702,3.2739,5.5403,6.1218
5.6011,5.6997,2.832,5.2615,6.041
5.3608,5.8293,2.3901,4.9818,5.9521
5.2097,5.9588,1.9482,4.7239,5.8761
6.0009,6.0883,1.0188,4.305,5.7837
0.51808,6.2178,5.6235,3.8631,5.6877
0.4627,5.966,5.5271,3.4212,5.5944
0.43254,5.6736,5.6566,2.9793,5.3622
0.42388,5.4485,5.7861,2.5374,5.0676
0.41523,5.1704,5.9156,2.0955,4.8252
0.40658,5.6923,6.0451,1.4911,4.4523
0.39793,0.33483,6.1746,6.0324,4.0104
0.38927,0.50859,6.1135,5.4839,3.5685
0.38062,0.43542,5.7461,5.6134,3.1266
0.37197,0.42677,5.5286,5.7429,2.6847
0.36332,0.41812,5.2656,5.8724,2.2428
0.35466,0.40946,5.3837,6.0019,1.8009
0.34601,0.40081,0.02625,6.1315,0.38397
0.33736,0.39216,0.576,6.1974,5.4407
0.32871,0.38351,0.43831,5.8436,5.5702
0.32005,0.37485,0.42965,5.6011,5.6997
0.3114,0.3662,0.421,5.3608,5.8293
0.30275,0.35755,0.41235,5.2097,5.9588
0.2941,0.3489,0.4037,6.0009,6.0883
0.28544,0.34024,0.39504,0.51808,6.2178
0.2839,0.33159,0.38639,0.4627,5.966
0.33215,0.32294,0.37774,0.43254,5.6736
0.38751,0.31428,0.36908,0.42388,5.4485
2.3783,0.30563,0.36043,0.41523,5.1704
2.7933,0.29698,0.35178,0.40658,5.6923
1.9364,0.28833,0.34313,0.39793,0.33483
1.0795,0.27967,0.33447,0.38927,0.50859
0.52686,0.3137,0.32582,0.38062,0.43542
0.12632,0.36905,0.31717,0.37197,0.42677
6.009,1.3922,0.30852,0.36332,0.41812
5.6084,3.0789,0.29986,0.35466,0.40946
5.2079,2.222,0.29121,0.34601,0.40081
4.8073,1.3651,0.28256,0.33736,0.39216
4.2663,0.66038,0.29524,0.32871,0.38351
2.7423,0.25984,0.3506,0.32005,0.37485
0.62455,6.1425,0.72854,0.3114,0.3662
4.9684,5.7419,2.9406,0.30275,0.35755
5.1985,5.3414,2.5077,0.2941,0.3489
5.3222,4.9408,1.6508,0.28544,0.34024
5.2327,4.5403,0.8446,0.2839,0.33159
5.4457,3.2971,0.39335,0.33215,0.32294
5.8099,1.4815,6.276,0.38751,0.31428
6.0741,5.2532,5.8754,2.3783,0.30563
0.042885,5.1218,5.4749,2.7933,0.29698
0.31371,5.3165,5.0744,1.9364,0.28833
0.75004,5.2625,4.6738,1.0795,0.27967
1.2282,5.3243,3.8519,0.52686,0.3137
1.4199,5.6885,2.1874,0.12632,0.36905
1.6737,6.0027,5.8997,6.009,1.3922
1.921,6.2358,5.0451,5.6084,3.0789
2.062,0.22344,5.2753,5.2079,2.222
1.1594,0.57701,5.2923,4.8073,1.3651
6.1973,1.0961,5.2533,4.2663,0.66038
6.2066,1.3697,5.5671,2.7423,0.25984
0.19958,1.5548,5.9146,0.62455,6.1425
5.8118,1.874,6.1518,4.9684,5.7419
4.5797,2.015,0.13316,5.1985,5.3414
4.4369,1.6342,0.43157,5.3222,4.9408
6.274,0.20973,0.92306,5.2327,4.5403
0.43483,6.1438,1.3194,5.4457,3.2971
0.65973,0.078329,1.4702,5.8099,1.4815
0.32027,6.2225,1.7916,6.0741,5.2532
5.3963,4.9904,1.968,0.042885,5.1218
4.4362,4.1214,1.9351,0.31371,5.3165
5.2061,5.7943,0.68456,0.75004,5.2625
5.6951,0.35317,6.0809,1.2282,5.3243
5.9212,0.59814,6.2695,1.4199,5.6885
6.1552,0.58139,0.16298,1.6737,6.0027
6.2727,5.7987,5.4011,1.921,6.2358
0.048092,4.5914,4.1689,2.062,0.22344
0.22735,4.8671,5.1156,1.1594,0.57701
0.32974,5.6201,0.27151,6.1973,1.0961
0.36353,5.8451,0.51649,6.2066,1.3697
0.41986,6.0769,0.70124,0.19958,1.5548
0.4772,6.2532,6.2011,5.8118,1.874
0.52943,0.02856,4.9938,4.5797,2.015
0.20484,0.14749,4.5281,4.4369,1.6342
6.1261,0.31848,5.4571,6.274,0.20973
6.0664,0.35227,5.7701,0.43483,6.1438
6.0066,0.39733,5.9985,0.65973,0.078329
5.8711,0.45979,6.214,0.32027,6.2225
5.5837,0.51202,0.0090286,5.3963,4.9904
5.2787,0.37584,0.087734,4.4362,4.1214
4.977,6.1964,0.28435,5.2061,5.7943
4.7025,6.0863,0.341,5.6951,0.35317
4.4598,6.0265,0.37855,5.9212,0.59814
4.1845,5.9377,0.44068,6.1552,0.58139
3.8968,5.6853,0.49461,6.2727,5.7987
4.0356,5.3804,0.48403,0.048092,4.5914
4.2354,5.0754,0.033839,0.22735,4.8671
4.4352,4.7902,6.1062,0.32974,5.6201
4.6349,4.5394,6.0465,0.36353,5.8451
4.8347,4.2885,5.977,0.41986,6.0769
5.0345,3.9521,5.787,0.4772,6.2532
5.2343,3.969,5.482,0.52943,0.02856
5.4728,4.1688,5.177,0.20484,0.14749
5.7309,4.3686,4.882,6.1261,0.31848
5.8733,4.5684,4.6189,6.0664,0.35227
6.0158,4.7681,4.3803,6.0066,0.39733
6.1582,4.9679,4.0683,5.8711,0.45979
0.017509,5.1677,3.9024,5.5837,0.51202
0.15996,5.3804,4.1022,5.2787,0.37584
0.30241,5.6641,4.302,4.977,6.1964
0.44485,5.8259,4.5018,4.7025,6.0863
