1,1,1
-55,-52,-54
-56,-50.5,-54.5
-55.5,-50,-54.5
-55,-50.5,-56
-54,-51.5,-55.5
-54,-52.5,-55
-54,-54.5,-54
-54,-55,-52.5
-54,-55.5,-51.5
-54,-56,-50.5
-55,-55.5,-50
-55.5,-54.5,-51
-56,-54,-51.5
-55.5,-54,-53.5
-55,-54,-54.5
-54.5,-54,-55
-53.5,-54,-55.5
-53,-54.5,-56
-52.5,-55,-55
-52.5,-55.5,-54.5
-53.5,-56,-54
-54.5,-55.5,-54
-55.5,-55,-54
-56,-54,-54
-56,-53,-54
-55.5,-53,-54.5
-54.5,-52.5,-55.5
-54,-53,-56
-54,-54,-55.5
-54,-55,-55.5
-54,-56,-54.5
-53.5,-56,-53.5
-54,-56,-53
-54,-55,-52.5
-55,-54.5,-52.5
-55.5,-54,-53
-55,-54,-54.5
-54,-54,-55.5
-53.5,-53.5,-56
-52.5,-53.5,-56
-52,-54,-56
-52.5,-54.5,-54.5
-53.5,-55,-54.5
-54.5,-55.5,-54
-54.5,-54.5,-54
-55,-54,-54
-55.5,-53,-53.5
-55,-52,-53.5
-54.5,-52.5,-54
-54,-52.5,-54.5
-53.5,-54,-55.5
-54,-54.5,-55
-54,-55,-54.5
-54,-55.5,-53.5
-55,-55.5,-52.5
-55.5,-55,-52
-56.5,-54.5,-52.5
-55.5,-53.5,-53
-55,-53.5,-54
-53.5,-54,-54.5
-52,-54,-55
-51,-54.5,-55.5
-50.5,-55,-55
-51,-56,-55
-52,-56,-54
-53,-55.5,-53.5
-54,-54.5,-54
-55,-53,-54
-56,-51.5,-54
-55.5,-50.5,-54.5
-55,-50.5,-55.5
-54.5,-51,-56
-54,-52,-56
-54,-53.5,-55
-54,-54.5,-54
-54,-55.5,-52.5
-54,-56,-51.5
-55,-55.5,-50.5
-55.5,-55,-50.5
-56,-54,-51.5
-55,-54,-52.5
-54,-54,-53.5
-52.5,-54,-55
-51.5,-54,-55.5
-51.5,-54.5,-56
-52,-55,-55.5
-52.5,-56,-54.5
-53.5,-56,-54
-55,-54.5,-54
-56,-53.5,-54
-55.5,-52.5,-54
-55,-51.5,-54
-54,-52,-54.5
-53.5,-52,-55.5
-53.5,-53,-56
-54,-54,-55.5
-54,-55,-54.5
-54.5,-56,-53
-55,-55.5,-52
-55.5,-54.5,-51.5
-56,-54,-52
-56.5,-53.5,-52.5
-56,-54,-53.5
-55.5,-54,-54.5
-54,-54,-55.5
-53,-54.5,-56
-52.5,-55,-55
-52.5,-55.5,-54.5
-53,-56.5,-54
-54,-56.5,-53.5
-55,-56,-54
-56,-55,-54
-56,-53.5,-54
-56,-53,-54.5
-55,-52,-55
-54,-52.5,-56
-53.5,-53.5,-56.5
-53.5,-54.5,-56
-53.5,-55.5,-56
-53.5,-56,-54.5
-54,-56,-53.5
-54.5,-56,-52.5
-55,-54.5,-52
-56.5,-54,-53
-57,-53.5,-54
-56,-53.5,-54.5
-55,-53.5,-55.5
-53.5,-54,-56
-52,-54,-56
-51.5,-54.5,-55.5
-51,-55.5,-54
-51.5,-56.5,-54
-53,-56.5,-53.5
-54.5,-55.5,-53.5
-56,-54.5,-53.5
-56.5,-53,-54
-56.5,-51.5,-54
-55.5,-51.5,-55
-55,-51,-56
-54.5,-52,-57
-54,-53.5,-56.5
-53.5,-55,-55
-54,-56,-54
-54.5,-56.5,-52.5
-55,-56,-51.5
-55.5,-55.5,-51
-56,-54.5,-51.5
-55.5,-54,-52.5
-55,-54,-54
-53,-53.5,-55.5
